"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AYSG01000002.292.2076",10.4587876149277,-2.16209978304714,1.98941413968445,-1.08680225998096,0.277124208773322,0.538136544943543
"HM445342.1.1490",0.095183908595235,0,5.14181685857254,0,1,NA
"KF842592.1.1369",0.283809179572367,0,5.14181682183675,0,1,NA
"GQ472403.1.1419",1.78611661983356,0,4.05494251619073,0,1,NA
"JF733429.1.1501",7.32700352037987,-2.53729405202855,2.03632780340503,-1.24601454038286,0.212759057074724,0.467510033308934
"HM584364.1.1482",0.31987371150238,0,4.44546869573215,0,1,NA
"JQ455220.1.1409",2.44975011912225,0,2.40691406136364,0,1,NA
"FJ558013.1.1408",2.79835382644584,0,3.38063740598293,0,1,NA
"EU844911.1.1328",6.91419735176688,17.4114740552662,5.10404487933979,3.41130896511991,0.000646517871653624,0.00599824914256417
"JN178118.1.1477",0.779381310355382,0,3.16756792387144,0,1,NA
"JQ769625.1.1444",5.001418180858,-1.78783741903454,3.25405538811153,-0.549418250705345,0.582718452087309,0.804247780980005
"HM066409.1.1463",0.464096193604617,0,3.47371770712553,0,1,NA
"GQ175351.1.1519",8.88501686547264,2.77839304034108,2.97546126662456,0.93376884838194,0.35042314183871,0.578162422871679
"GU272313.1.1510",2.1534105641539,0,4.12967876268208,0,1,NA
"GDHX01215805.4.1493",0.138281133844564,0,5.14181684502267,0,1,NA
"JX548419.1.1509",2.62955261203319,-3.11687883997752,1.74388095087829,-1.78732317616505,0.0738852702723868,NA
"ACOR01000003.1451.2935",8.73036148387799,-4.94615255751798,1.59182359288367,-3.10722405399066,0.00188853205699282,0.0143356751599
"GU906249.1.1413",11.9163414790977,-3.35929521208307,1.92377952792253,-1.74619552985406,0.0807769813218599,0.26450501726962
"HK557047.45.1575",228.097240835082,-3.22375171214779,1.33432364250489,-2.41601932953531,0.0156912283359166,0.0903598321413126
"KF010693.1.1489",0.677465216394013,0,5.14181679368931,0,1,NA
"JAHK01000002.1485485.1487033",270.851002644171,-9.44423097933181,2.12474994789371,-4.44486702479696,8.79462472560008e-06,0.000146870232917521
"FJ557790.1.1378",282.769387361813,-0.51531178054121,1.09679271342645,-0.469835160493857,0.638472791819158,0.857440349437995
"CBVZ010000002.74463.76000",1.36657965670659,-3.28000390802607,5.13982111046785,-0.638155266016156,0.523372613763096,NA
"LHTF01000009.1335.2930",3.3232031882422,-5.54649273252964,5.12099007944266,-1.08308991942693,0.278768512938888,NA
"JN030530.1.1460",107.096175524504,0.216408357152396,2.2972811275553,0.0942019479273274,0.924948737434938,1
"GU272317.1.1456",1.29566085848439,0,3.10969393310334,0,1,NA
"KF842051.1.1404",1.66939785238287,0,3.15911236024268,0,1,NA
"JX097321.1.1494",9.00899751125771,-2.97426610855427,2.9229994162313,-1.0175390703256,0.308897055741376,0.554686110847418
"CZPX01000003.3659.5189",2.20373935876928,-3.93145562063573,2.09979768111098,-1.87230210605607,0.0611648195736298,NA
"GBFX01069610.194.1692",2.22592659988004,-1.60058970086932,2.2581512758931,-0.708805347966018,0.478445278578733,NA
"FN668057.1.1443",1.01675339818353,0,3.77133484666425,0,1,NA
"AB636947.1.1425",0.402880005580139,0,4.92684104880826,0,1,NA
"FJ983016.1.1511",3.76246914215677,-2.48181970133744,2.4811967403044,-1.0002510728081,0.317189018577591,NA
"GU553025.1.1449",1.53916705670412,-2.97553622651172,2.83834291348922,-1.04833570756038,0.294483963585858,NA
"HK555681.1.1458",9.97350661540967,-2.7756603346018,1.94033516198358,-1.43050561005361,0.152571956840616,0.404436774482267
"FJ957654.1.1486",0.0654448025795165,0,5.1418168469234,0,1,NA
"CSCC01000023.50.1885",85.1729164992396,-1.54227761891284,1.57774184930612,-0.977522159021851,0.328310712971833,0.568060298021115
"KF842066.1.1423",1.67519429724396,-2.409684014918,1.8881357710219,-1.27622390926571,0.201876379074543,NA
"KJ890494.1.1487",5.05378049039883,0,2.31153922590127,0,1,1
"AY773136.1.1509",1.49921590287478,-2.66058512935805,3.72372886057108,-0.714494859582774,0.474921233643608,NA
"KF843576.1.1351",0.187994621289333,0,5.14181683523478,0,1,NA
"HQ327216.1.1492",0.649287393634443,0,4.24128827146287,0,1,NA
"FJ957443.1.1492",497.643350742978,-3.00214217316115,1.40541924797114,-2.13611858347253,0.0326697493987734,0.129901146418932
"HM587324.1.1489",9.59821760657776,-2.41532220894951,1.9350365026366,-1.24820498510415,0.21195599882658,0.467510033308934
"CP012945.1523999.1525460",0.388260356045998,0,4.91598479909373,0,1,NA
"GQ340268.1.1348",2.7353737732149,-2.98103254763403,2.54456418163568,-1.17152971386942,0.241385921347429,NA
"JVEO01000014.1806.3342",0.611208410956814,0,4.20527357897237,0,1,NA
"KJ809335.1.1477",8.83630818884174,-2.97135608226777,3.14201562205745,-0.945684694057017,0.344309431552177,0.574996750692136
"AGEI01000004.3703.5220",41.2766345906462,5.37876583030288,2.4410201169752,2.2034909884184,0.0275601614348906,0.116791059324475
"DQ804527.1.1389",2.40306809293281,-3.10149896609827,3.20076715379151,-0.968986126474195,0.332552111264627,NA
"AJ879127.1.1445",0.880575837780898,0,3.80785768583587,0,1,NA
"GAYX01056574.118.1534",2.68160320696224,0,3.25990545798681,0,1,NA
"GALO01006443.2.1478",0.0498753228607363,0,5.14181685395067,0,1,NA
"GQ360006.1.1437",66.7775827779986,-2.48040743114232,0.869717987973821,-2.85196749456789,0.00434495434686721,0.0315481467794271
"JX843606.1.1504",5.33772696265031,-2.08774740026754,2.15191237842749,-0.970182346268749,0.331955608700344,0.568060298021115
"FJ557873.1.1382",1.06761039555343,-3.97655193571766,1.61181572084027,-2.46712566722244,0.0136202547737585,NA
"EF510348.1.1506",75.9516592144719,-0.879538353593153,1.86184823400407,-0.472400670220916,0.63664082606712,0.857440349437995
"JN685504.1.1473",3.77038794416639,0,2.3728348551648,0,1,NA
"GQ491298.1.1331",1.10148116851871,0,5.14181677791738,0,1,NA
"AYLG01000126.503.2011",1.69699391541376,-0.645853157732013,3.92172940916508,-0.164685803212903,0.869191291794459,NA
"AB627071.1.1445",0.679751828941944,0,3.74409397515808,0,1,NA
"JN626188.1.1506",7.05673810000256,-6.62679452622545,4.87806980317518,-1.35848702327138,0.17430919748201,0.434472178798442
"D14139.1.1375",4.54570397627597,0.160845346435249,2.40560592732319,0.0668627162114737,0.946690994740228,1
"KF712568.1.1452",2.38579417969184,0,3.09019861225139,0,1,NA
"JN695884.1.1564",18.2561157733024,3.34603527136402,3.715757875376,0.900498736351445,0.36785489748914,0.580741712292099
"JF766568.1.1454",1.493839064697,0,4.11045965431551,0,1,NA
"JX290307.1.1514",0.626828186849981,0,5.14181679620988,0,1,NA
"KF842633.1.1402",2.79650564716748,0,2.32832528911591,0,1,NA
"KU515298.1.1494",0.196261074614867,0,5.14181683378678,0,1,NA
"KF842917.1.1421",23.2879121801369,-0.265690645057136,2.91891183961606,-0.0910238676794308,0.927473626112452,1
"HM587320.1.1480",0.770056097313961,-2.67099066683461,2.91598314341847,-0.915982889977667,0.359675869097632,NA
"JN579972.1.1541",0.287707236284631,0,5.14181682142577,0,1,NA
